id_n,CONS_Alcohol_Tobacco,CONS_Clothing_Footwear,CONS_Communication,CONS_Education,CONS_Food,CONS_Health,CONS_Housing,CONS_Housing_Goods_Services,CONS_Miscellaneous,CONS_Recreation_Culture,CONS_Restaurants_Hotels,CONS_Transport,CONS_Total,CONS_Other,Year,weight
27140040220017.0,0.0,8830.0,0.0,6050.0,72000.0,0.0,0.0,8530.0,350.0,550.0,0.0,0.0,96310.0,24310.0,2016,33.257263
27140040220029.0,8400.0,9700.0,5760.0,10600.0,86160.0,2500.0,0.0,39500.0,1500.0,0.0,460.0,0.0,164580.0,78420.0,2016,33.257263
27140040220035.0,0.0,11102.9,0.0,8550.0,94080.0,1350.0,0.0,38384.4,0.0,0.0,0.0,0.0,153467.3,59387.29999999999,2016,33.257263
27140040220041.0,0.0,8100.0,0.0,2640.0,34080.0,300.0,0.0,13510.0,1125.0,0.0,1280.0,0.0,61035.0,26955.0,2016,33.257263
27140040220052.0,0.0,7970.0,0.0,3250.0,59760.0,300.0,143145.0,10990.0,1775.0,0.0,655.0,38400.0,266245.0,206485.0,2016,33.257263
27140040220058.0,0.0,1400.0,0.0,7590.0,124800.0,350.0,18886.0,10230.0,1100.0,0.0,0.0,0.0,164356.0,39556.0,2016,33.257263
27140040220070.0,0.0,2450.0,5760.0,3600.0,44400.0,150.0,0.0,4580.0,800.0,0.0,0.0,0.0,61740.0,17340.0,2016,33.257263
27140040220076.0,0.0,3150.0,0.0,2600.0,65760.0,175.0,0.0,6005.0,500.0,0.0,0.0,0.0,78190.0,12430.0,2016,33.257263
27140040220082.0,0.0,2800.0,0.0,870.0,42480.0,200.0,0.0,3335.0,0.0,0.0,300.0,0.0,49985.0,7505.0,2016,33.257263
27140040520001.0,0.0,5100.0,4800.0,4075.0,104160.0,0.0,47715.0,8335.0,1200.0,0.0,95.0,9600.0,185080.0,80920.0,2016,40.18963
27140040520008.0,7680.0,4850.0,4800.0,0.0,98640.0,0.0,37267.700000000004,9060.0,1800.0,0.0,110.0,0.0,164207.7,65567.70000000001,2016,40.18963
27140040520024.0,0.0,5338.6,0.0,6820.0,90240.0,4222.15,286300.0,3880.0,0.0,0.0,1144.43,0.0,397945.18,307705.18,2016,40.18963
27140040520031.0,0.0,9971.5,0.0,1520.0,144720.0,3240.0,954.3000000000001,11840.1,0.0,0.0,150.0,7200.0,179595.9,34875.899999999994,2016,40.18963
27140040520046.0,0.0,3820.0,0.0,0.0,7200.0,625.0,0.0,2610.0,0.0,0.0,455.0,0.0,14710.0,7510.0,2016,40.18963
27140040520054.0,0.0,14598.05,0.0,1240.0,79920.0,2375.0,85927.0,10802.25,0.0,1200.0,0.0,6000.0,202062.3,122142.29999999999,2016,40.18963
27140040520061.0,0.0,17240.8,3840.0,0.0,59040.0,1900.0,33400.5,10190.0,0.0,1800.0,705.0,0.0,128116.3,69076.3,2016,40.18963
27140040520077.0,0.0,0.0,0.0,0.0,27360.0,50.0,0.0,1320.0,0.0,0.0,175.0,0.0,28905.0,1545.0,2016,40.18963
27140040520084.0,0.0,1770.0,0.0,0.0,50400.0,150.0,5.0,7550.0,13831.6,0.0,80.0,0.0,73786.6,23386.600000000006,2016,40.18963
27140040520099.0,0.0,9980.0,0.0,0.0,61200.0,3360.0,5.0,9430.0,2800.0,0.0,0.0,0.0,86775.0,25575.0,2016,40.18963
27140060220020.0,0.0,6177.200000000001,0.0,0.0,82560.0,0.0,0.0,9590.0,250.0,0.0,130.0,0.0,98707.2,16147.199999999997,2016,41.872097
27140060220031.0,0.0,5300.0,0.0,2500.0,65280.0,0.0,0.0,14925.0,225.0,120.0,520.0,0.0,88870.0,23590.0,2016,41.872097
27140060220042.0,0.0,44050.0,0.0,24025.0,111600.0,0.0,0.0,30480.0,610.0,19600.0,95.0,19200.0,249660.0,138060.0,2016,41.872097
27140060220063.0,0.0,18850.0,11520.0,0.0,154560.0,150.0,50.0,5560.0,8000.0,0.0,210.0,38400.0,237300.0,82740.0,2016,41.872097
27140060220074.0,0.0,5900.0,5760.0,4660.0,70080.0,0.0,0.0,6840.0,0.0,8650.0,540.0,0.0,102430.0,32350.0,2016,41.872097
27140060220096.0,0.0,1550.0,0.0,0.0,34800.0,0.0,0.0,780.0,0.0,0.0,1150.0,0.0,38280.0,3480.0,2016,41.872097
27140060220107.0,0.0,7650.0,0.0,0.0,133200.0,0.0,190860.0,14830.0,0.0,0.0,160.0,0.0,346700.0,213500.0,2016,41.872097
27140060220118.0,0.0,12660.0,16560.0,9000.0,68880.0,2000.0,286290.0,21100.0,14700.0,0.0,410.0,24000.0,455600.0,386720.0,2016,41.872097
27140060220139.0,0.0,8400.0,15840.0,0.0,96960.0,0.0,0.0,5075.0,3550.0,650.0,0.0,0.0,130475.0,33515.0,2016,41.872097
27140060220150.0,0.0,3550.0,5280.0,0.0,16080.0,0.0,0.0,10845.0,210.0,2000.0,880.0,0.0,38845.0,22765.0,2016,41.872097
27140070310016.0,0.0,8026.55,9600.0,0.0,66480.0,500.0,190910.0,169520.0,6415.8,540.0,810.0,77023.2,529825.5499999999,463345.54999999993,2016,107.1287
27140070310031.0,0.0,4388.6,4800.0,2994.3,23280.0,0.0,38272.0,9240.0,0.0,0.0,1005.0,7200.0,91179.9,67899.9,2016,107.1287
27140070310063.0,0.0,35633.950000000004,18000.0,62371.350000000006,63840.0,150.0,50.0,44010.3,472.15000000000003,1500.0,495.0,9600.0,236122.75000000003,172282.75000000003,2016,107.1287
27140070310079.0,0.0,22700.0,20400.0,20277.2,181440.0,2450.0,4721.5,59218.7,31888.6,15000.0,300.0,0.0,358396.0,176956.0,2016,107.1287
27140070310095.0,0.0,11712.95,9600.0,22414.5,98880.0,5075.0,0.0,30371.600000000002,0.0,0.0,170.0,12000.0,190224.05,91344.04999999999,2016,107.1287
27140070310127.0,0.0,23865.8,0.0,4755.05,149280.0,3835.75,0.0,32911.6,0.0,900.0,0.0,0.0,215548.2,66268.20000000001,2016,107.1287
27140070310142.0,16800.0,38877.2,15360.0,48200.0,210960.0,9200.0,1699.7400000000002,57720.0,472.15000000000003,0.0,0.0,91200.0,490489.09,279529.09,2016,107.1287
27140070310174.0,0.0,10568.0,9600.0,7871.5,57840.0,6650.0,0.0,19150.0,375.0,36000.0,0.0,19200.0,167254.5,109414.5,2016,107.1287
27140070310190.0,14400.0,56973.55,28800.0,101370.55,310080.0,6303.6,84987.0,104839.3,2294.17,24000.0,330.0,32700.0,767078.17,456998.17000000004,2016,107.1287
27140070310206.0,0.0,11337.95,19200.0,3700.0,249840.0,2320.0,25273.95,48640.0,2250.0,550.0,0.0,21600.0,384711.9,134871.90000000002,2016,107.1287
27140070610005.0,0.0,9620.0,10560.0,38550.0,148080.0,230.0,150.0,25375.0,6000.0,600.0,880.0,0.0,240045.0,91965.0,2016,18.040384
27140070610011.0,0.0,7582.25,10560.0,28714.7,28800.0,0.0,0.0,14520.0,0.0,0.0,870.0,0.0,91046.95,62246.95,2016,18.040384
27140070610024.0,0.0,14164.5,27065.28,0.0,70800.0,9443.0,0.0,15195.0,2500.0,0.0,0.0,0.0,139167.78,68367.78,2016,18.040384
27140070610031.0,0.0,4600.0,9600.0,11350.0,127680.0,500.0,0.0,10940.0,1000.0,0.0,0.0,0.0,165670.0,37990.0,2016,18.040384
27140070610043.0,0.0,5227.2,26400.0,51992.200000000004,83280.0,0.0,200.0,32952.25,200.0,0.0,900.0,0.0,201151.65000000002,117871.65000000002,2016,18.040384
27140070610050.0,0.0,12425.9,14400.0,0.0,83760.0,0.0,2281086.65,218278.2,8159055.0200000005,4800.0,300.0,4200.0,10778305.77,10694545.77,2016,18.040384
27140070610056.0,0.0,2800.0,9600.0,8660.75,156960.0,325.0,143145.0,36480.0,0.0,0.0,905.0,16800.0,375675.75,218715.75,2016,18.040384
27140070610069.0,0.0,12925.8,0.0,30710.75,121680.0,800.0,23857.5,13720.0,0.0,0.0,550.0,12000.0,216244.05,94564.04999999999,2016,18.040384
27140070610076.0,0.0,22191.05,21120.0,42332.75,94560.0,250.0,0.0,9365.0,0.0,0.0,960.0,0.0,190778.8,96218.79999999999,2016,18.040384
27140070610088.0,0.0,10682.9,15840.0,43118.15,86640.0,550.0,0.0,12915.0,1175.0,0.0,2255.0,0.0,173176.05,86536.04999999999,2016,18.040384
27140070910018.0,0.0,2700.0,0.0,1750.0,39360.0,0.0,0.0,6360.0,0.0,0.0,405.0,0.0,50575.0,11215.0,2016,36.37309
27140070910032.0,0.0,10250.0,0.0,0.0,180480.0,0.0,100.0,15100.0,6000.0,0.0,0.0,0.0,211930.0,31450.0,2016,36.37309
27140070910061.0,0.0,7382.900000000001,4800.0,2570.0,88080.0,0.0,143145.0,6360.0,0.0,0.0,440.0,0.0,252777.9,164697.9,2016,36.37309
27140070910075.0,0.0,11250.0,0.0,28750.0,141360.0,0.0,0.0,17290.0,14164.500000000002,0.0,400.0,0.0,213214.5,71854.5,2016,36.37309
27140070910089.0,0.0,2900.0,9600.0,2325.0,79680.0,95.0,114566.00000000001,7090.0,2300.0,0.0,80.0,0.0,218636.0,138956.0,2016,36.37309
27140070910118.0,0.0,2300.0,4800.0,4425.0,69840.0,100.0,50.0,8620.0,0.0,0.0,230.0,0.0,90365.0,20525.0,2016,36.37309
27140070910133.0,0.0,900.0,0.0,0.0,84000.0,300.0,95505.0,5760.0,0.0,0.0,620.0,1440.0,188525.0,104525.0,2016,36.37309
27140070910161.0,0.0,4300.0,4800.0,0.0,47760.0,175.0,55.0,4500.0,0.0,0.0,680.0,3840.0,66110.0,18350.0,2016,36.37309
27140070910176.0,0.0,10615.150000000001,0.0,0.0,90000.0,600.0,20.0,11480.0,1000.0,0.0,570.0,9120.0,123405.15,33405.149999999994,2016,36.37309
27140070910190.0,0.0,2450.0,0.0,20038.6,165120.0,9158.7,40.0,8200.0,125.0,0.0,915.0,0.0,206047.30000000002,40927.30000000002,2016,36.37309
27140071210014.0,0.0,3600.0,0.0,0.0,21840.0,100.0,43043.5,7320.0,1416.45,0.0,910.0,0.0,78229.95,56389.95,2016,36.481667
27140071210025.0,0.0,9250.0,9600.0,27800.0,41520.0,3100.0,146645.0,23161.6,600.0,1800.0,1110.0,0.0,264586.6,223066.59999999998,2016,36.481667
27140071210047.0,0.0,4550.0,4800.0,3072.15,99600.0,0.0,33400.5,13860.0,100.0,4800.0,2005.0,1920.0,168107.65,68507.65,2016,36.481667
27140071210058.0,0.0,19853.1,0.0,0.0,82560.0,300.0,47715.0,42113.75,150.0,480.0,2555.0,0.0,195726.85,113166.85,2016,36.481667
27140071210069.0,0.0,5000.0,0.0,0.0,51600.0,400.0,20.0,14570.0,300.0,0.0,368.86,0.0,72258.86,20658.86,2016,36.481667
27140071210091.0,0.0,4950.0,0.0,1350.0,50880.0,0.0,23857.5,19000.0,250.0,0.0,630.0,0.0,100917.5,50037.5,2016,36.481667
27140071210102.0,0.0,0.0,0.0,0.0,41760.0,75.0,50.0,2570.0,0.0,0.0,480.0,0.0,44935.0,3175.0,2016,36.481667
27140071210124.0,0.0,4850.0,4800.0,25231.050000000003,80400.0,0.0,0.0,7650.0,0.0,2500.0,0.0,192000.0,317431.05,237031.05,2016,36.481667
27140071210135.0,0.0,2100.0,0.0,850.0,161760.0,3850.0,1049730.0,11340.0,0.0,0.0,1150.0,0.0,1230780.0,1069020.0,2016,36.481667
27140071210146.0,0.0,43564.5,19200.0,17804.4,101760.0,24636.0,143145.0,70464.7,0.0,6777.200000000001,4450.0,0.0,431801.8,330041.8,2016,36.481667
27140071510001.0,7920.0,5300.0,4800.0,0.0,18480.0,400.0,200.0,5340.0,0.0,0.0,2140.0,0.0,44580.0,26100.0,2016,18.233555
27140071510025.0,3360.0,3966.45,0.0,17307.2,85920.0,570.0,47835.0,10750.0,0.0,240.0,590.0,0.0,170538.65,84618.65,2016,18.233555
27140071510037.0,0.0,1405.0,4800.0,4575.0,24000.0,650.0,50.0,1980.0,0.0,250.0,245.0,0.0,37955.0,13955.0,2016,18.233555
27140071510061.0,0.0,27100.350000000002,9600.0,38272.0,46560.0,0.0,0.0,13478.6,0.0,0.0,284.43,0.0,135295.38,88735.38,2016,18.233555
27140071510073.0,0.0,10500.0,9600.0,40638.6,143040.0,675.0,0.0,30350.0,0.0,2880.0,0.0,120000.0,357683.6,214643.59999999998,2016,18.233555
27140071510085.0,0.0,5450.0,0.0,11225.0,82800.0,350.0,47715.0,12920.0,0.0,900.0,0.0,0.0,161360.0,78560.0,2016,18.233555
27140071510109.0,0.0,32823.95,14400.0,33358.15,182640.0,944.3000000000001,1888.6000000000001,49327.4,944.3000000000001,1200.0,0.0,240000.0,557526.7,374886.69999999995,2016,18.233555
27140071510120.0,6720.0,13000.0,9600.0,3788.6000000000004,144000.0,600.0,57258.00000000001,19210.0,472.15000000000003,2400.0,0.0,43200.0,300248.75,156248.75,2016,18.233555
27140071510144.0,0.0,350.0,0.0,18652.2,154560.0,2550.0,133602.0,4090.0,0.0,0.0,325.0,3840.0,317969.2,163409.2,2016,18.233555
27140071510156.0,0.0,3938.6000000000004,9600.0,19014.5,76800.0,460.0,23857.5,7890.0,250.0,960.0,680.0,6240.0,149690.6,72890.6,2016,18.233555
27140071610002.0,0.0,15137.3,10560.0,93118.8,141120.0,1300.0,0.0,37113.0,5000.0,0.0,1875.0,0.0,305224.1,164104.09999999998,2016,46.005642
27140071610011.0,0.0,0.0,16997.4,0.0,237566.4,600.0,0.0,17571.6,0.0,0.0,2660.75,0.0,275396.15,37829.75000000003,2016,46.005642
27140071610030.0,0.0,10300.0,4800.0,14743.750000000002,86592.0,0.0,10.0,30260.0,0.0,670.0,310.0,0.0,147685.75,61093.75,2016,46.005642
27140071610040.0,0.0,8300.0,10560.0,7300.0,66000.0,0.0,0.0,10720.0,0.0,2100.0,290.0,0.0,105270.0,39270.0,2016,46.005642
27140071610059.0,0.0,3650.0,0.0,37650.0,123600.0,350.0,4580640.0,16080.0,5400.0,0.0,0.0,7200.0,4774570.0,4650970.0,2016,46.005642
27140071610068.0,0.0,4380.0,9600.0,27405.05,114240.0,880.0,25.0,12135.0,100.0,0.0,190.0,0.0,168955.05,54715.04999999999,2016,46.005642
27140071610078.0,0.0,8800.0,5280.0,52610.740000000005,109680.0,4700.0,0.0,13680.0,800.0,0.0,130.0,0.0,195680.74,86000.73999999999,2016,46.005642
27140071610097.0,0.0,2800.0,13200.0,0.0,63840.0,0.0,119287.50000000001,14960.0,500.0,2400.0,0.0,0.0,216987.5,153147.5,2016,46.005642
27140071610106.0,16800.0,15600.0,0.0,32160.0,263280.0,1307.15,1362844.99,37590.0,2000.0,0.0,2850.0,0.0,1734432.1400000001,1471152.1400000001,2016,46.005642
27140071610125.0,0.0,19915.15,14400.0,23332.9,180240.0,0.0,0.0,47995.8,3305.05,4200.0,1315.0,4800.0,299503.89999999997,119263.89999999997,2016,46.005642
27140071910014.0,0.0,7700.0,1200.0,3094.3,47280.0,1416.45,0.0,29086.6,0.0,0.0,0.0,8640.0,98417.34999999999,51137.34999999999,2016,21.337622
27140071910022.0,0.0,14800.2,1200.0,0.0,79920.0,0.0,3777.2000000000003,19420.0,0.0,0.0,710.0,3840.0,123667.4,43747.399999999994,2016,21.337622
27140071910030.0,34080.0,30229.0,45326.4,41713.85,255072.0,0.0,12003.75,44185.25,1000.0,22200.0,5685.05,39463.2,530958.5,275886.5,2016,21.337622
27140071910046.0,12000.0,5932.9,4320.0,8655.05,154320.0,2220.0,3032.9000000000005,5810.0,40.0,0.0,1335.0,144000.0,341665.85,187345.84999999998,2016,21.337622
27140071910055.0,0.0,250.0,0.0,0.0,27840.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,29530.0,1690.0,2016,21.337622
27140071910071.0,0.0,1500.0,0.0,0.0,20880.0,50.0,0.0,1920.0,0.0,0.0,150.0,0.0,24500.0,3620.0,2016,21.337622
27140071910079.0,0.0,4460.0,0.0,3025.0,103200.0,550.0,0.0,6950.0,1200.0,0.0,165.0,0.0,119550.0,16350.0,2016,21.337622
27140071910087.0,0.0,83043.35,13597.920000000002,68304.4,306720.0,2869.3,0.0,47152.450000000004,41383.4,0.0,3463.86,0.0,566534.6799999999,259814.67999999993,2016,21.337622
27140071910103.0,0.0,6600.0,14400.0,11550.0,110640.0,50.0,1888.6000000000001,5240.0,400.0,3600.0,365.0,4800.0,159533.6,48893.600000000006,2016,21.337622
27140071910111.0,9600.0,21800.0,9600.0,0.0,176880.0,150.0,0.0,107505.0,250.0,0.0,620.0,4800.0,331205.0,154325.0,2016,21.337622
27140072410003.0,0.0,29186.0,0.0,0.0,53760.0,500.0,28989.000000000004,53730.0,12916.45,3200.0,1985.0,0.0,184266.45,130506.45000000001,2016,44.024868
27140072410011.0,0.0,33350.0,14400.0,24310.0,168240.0,0.0,57258.00000000001,60450.0,550.0,9000.0,1045.0,0.0,368603.0,200363.0,2016,44.024868
27140072410018.0,1920.0,8750.0,0.0,4800.0,29952.0,5530.0,38202.0,15280.0,0.0,0.0,2140.0,9600.0,116174.0,86222.0,2016,44.024868
27140072410034.0,0.0,12788.6,0.0,24874.3,34560.0,50.0,60.0,14970.0,0.0,4000.0,1225.0,4800.0,97327.9,62767.899999999994,2016,44.024868
27140072410041.0,0.0,13220.2,0.0,28016.0,94080.0,1000.0,0.0,42244.0,0.0,1200.0,15.0,0.0,179775.2,85695.20000000001,2016,44.024868
27140072410057.0,0.0,12737.300000000001,14400.0,14750.0,137280.0,1550.0,20200.0,34010.1,850.0,1560.0,1015.0,25200.0,263552.4,126272.40000000002,2016,44.024868
27140072410064.0,0.0,2500.0,0.0,0.0,17040.0,300.0,0.0,7560.0,0.0,0.0,100.0,0.0,27500.0,10460.0,2016,44.024868
27140072410072.0,4800.0,9600.0,9600.0,18750.0,45360.0,30.0,47865.0,20430.0,0.0,0.0,0.0,0.0,156435.0,111075.0,2016,44.024868
27140072410087.0,0.0,24700.0,4800.0,3025.0,92880.0,1000.0,47715.0,33880.0,1000.0,0.0,260.0,8640.0,217900.0,125020.0,2016,44.024868
27140072410095.0,0.0,66778.85,27195.840000000004,0.0,261840.0,5000.0,210.0,78054.8,9054.4,12700.0,510.0,17280.0,478623.89,216783.89,2016,44.024868
30020051610015.0,2880.0,8700.0,407937.60000000003,10488.6,176880.0,325.0,0.0,30874.3,32200.0,0.0,845.0,19200.0,690330.5,513450.5,2016,1496.549
30020051610060.0,0.0,5612.15,9120.0,1185.0,57332.64,160.0,19358.15,53530.0,7165.8,5860.0,820.0,0.0,160143.74,102811.09999999999,2016,1496.549
30020051610082.0,3360.0,6122.15,4560.0,3445.0,115680.0,250.0,33400.5,16941.5,5283.29,2480.0,1155.0,0.0,192677.44,76997.44,2016,1496.549
30020051610104.0,0.0,10082.9,0.0,6260.75,106800.0,820.0,0.0,18115.8,2000.0,960.0,995.0,0.0,146034.45,39234.45000000001,2016,1496.549
30020051610149.0,0.0,2600.0,0.0,5706.45,94800.0,40.0,0.0,7140.0,355.0,0.0,1490.0,0.0,112131.45,17331.449999999997,2016,1496.549
30020051610171.0,0.0,7200.0,22945.8,5399.35,156720.0,1064.3000000000002,0.0,25975.0,944.3000000000001,0.0,1805.0,0.0,222053.74999999997,65333.74999999997,2016,1496.549
30020051610216.0,7200.0,6132.9,9600.0,0.0,84240.0,0.0,47715.0,13200.0,0.0,1460.0,475.0,0.0,170022.9,85782.9,2016,1496.549
30020051610238.0,0.0,2800.0,0.0,15900.0,128400.0,6230.0,0.0,27760.0,16665.8,3240.0,2890.0,0.0,203885.8,75485.79999999999,2016,1496.549
30020051610261.0,0.0,3366.45,19200.0,0.0,227760.0,600.0,0.0,39257.4,3000.0,2160.0,1665.0,18400.0,315408.85000000003,87648.85000000003,2016,1496.549
30020051610306.0,0.0,15088.6,9120.0,8582.900000000001,132480.0,2900.0,1700.0,52765.1,9269.3,15600.0,850.0,38400.0,286755.9,154275.90000000002,2016,1496.549
30041021710004.0,0.0,54844.15,16997.4,11974.35,143760.0,725.0,280.0,117450.35,13203.75,1200.0,820.0,15360.0,376615.0,232855.0,2016,331.69144
30041021710010.0,0.0,12200.0,4560.0,0.0,99120.0,770.0,190860.0,19070.0,0.0,0.0,525.0,0.0,327105.0,227985.0,2016,331.69144
30041021710023.0,2160.0,18264.5,4800.0,11775.0,111360.0,1800.0,0.0,35878.8,8200.0,34929.0,555.0,0.0,229722.3,118362.29999999999,2016,331.69144
30041021710029.0,0.0,8000.0,1200.0,10416.45,12240.0,840.0,100.0,20460.0,0.0,2000.0,2810.0,4800.0,62866.45,50626.45,2016,331.69144
30041021710042.0,26880.0,61543.5,12000.0,60796.5,283920.0,3922.2000000000003,483960.10000000003,58833.4,2750.0,6300.0,1585.0,9600.0,1012090.7,728170.7,2016,331.69144
30041021710048.0,45326.4,27692.35,6798.960000000001,0.0,96000.0,2275.0,78144.0,25520.0,500.0,0.0,4676.450000000001,0.0,286933.16000000003,190933.16000000003,2016,331.69144
30041021710055.0,0.0,25093.0,25063.2,114271.85,216240.0,2100.0,1133.16,105675.5,7216.45,17080.0,910.0,7800.0,522583.1600000001,306343.1600000001,2016,331.69144
30041021710067.0,0.0,16100.0,4800.0,0.0,114720.0,1725.0,288870.0,10260.0,1600.0,3400.0,895.0,0.0,442370.0,327650.0,2016,331.69144
30041021710074.0,0.0,10526.550000000001,14400.0,3625.0,68400.0,550.0,50.0,52316.950000000004,17320.2,4000.0,40.0,28800.0,200028.7,131628.7,2016,331.69144
30041021710086.0,0.0,3450.0,0.0,0.0,0.0,250.0,47755.0,9540.0,0.0,1600.0,1400.0,3360.0,67355.0,67355.0,2016,331.69144
30041040410014.0,0.0,9164.4,0.0,0.0,50400.0,7832.250000000001,60.0,14220.0,0.0,0.0,620.0,6240.0,88536.65,38136.649999999994,2016,215.22676
30041040410026.0,0.0,925.0,0.0,16027.2,16320.0,300.0,0.0,6780.0,0.0,3900.0,2665.0,0.0,46917.2,30597.199999999997,2016,215.22676
30041040410047.0,0.0,3200.0,0.0,6420.0,127200.0,5050.0,286340.0,43891.8,472.15000000000003,2400.0,215.0,9600.0,484788.95,357588.95,2016,215.22676
30041040410058.0,0.0,13550.0,17280.0,15220.0,109440.0,700.0,140.0,33780.0,1000.0,4200.0,450.0,0.0,195760.0,86320.0,2016,215.22676
30041040410069.0,0.0,15040.15,79321.20000000001,0.0,23040.0,762.1500000000001,130.0,52641.9,2400.0,4380.0,4300.0,63360.0,245375.40000000002,222335.40000000002,2016,215.22676
30041040410091.0,0.0,16073.050000000001,17760.0,12688.6,141120.0,1302.15,140.0,77520.6,6865.8,4800.0,4407.9,3840.0,286518.10000000003,145398.10000000003,2016,215.22676
30041040410102.0,0.0,19199.35,22851.6,8100.0,124560.0,4249.35,7554.400000000001,47212.25,3816.45,5040.0,1310.0,40800.0,284693.4,160133.40000000002,2016,215.22676
30041040410124.0,0.0,8410.75,0.0,10250.0,69840.0,1600.0,50.0,42053.2,1888.6000000000001,240.0,755.0,0.0,135087.55000000002,65247.55000000002,2016,215.22676
30041040410135.0,0.0,4444.3,14400.0,0.0,37200.0,175.0,65.0,21596.6,2400.0,0.0,712.1500000000001,0.0,80993.04999999999,43793.04999999999,2016,215.22676
30041040410146.0,0.0,25064.5,9065.28,11985.75,101520.0,4000.0,70.0,28691.6,2700.0,720.0,290.0,28800.0,212907.13,111387.13,2016,215.22676
30041060210002.0,0.0,13498.7,0.0,16244.3,720.0,1950.0,43043.5,10515.8,0.0,0.0,2360.0,0.0,88332.3,87612.3,2016,155.80722
30041060210007.0,13440.0,122487.0,20340.0,17882.9,366000.0,8175.0,4958.16,80691.40000000001,8082.250000000001,13300.0,1260.0,0.0,656616.71,290616.70999999996,2016,155.80722
30041060210017.0,0.0,9443.0,12000.0,8538.6,43680.0,0.0,62079.50000000001,47826.95,0.0,1900.0,0.0,9600.0,195068.05000000002,151388.05000000002,2016,155.80722
30041060210023.0,0.0,84080.8,15600.0,27194.3,167280.0,2000.0,100.0,58838.45,1144.3000000000002,1300.0,870.0,0.0,358407.85000000003,191127.85000000003,2016,155.80722
30041060210028.0,0.0,8700.0,9600.0,4450.0,77760.0,300.0,38222.0,23297.4,0.0,600.0,0.0,0.0,162929.4,85169.4,2016,155.80722
30041060210038.0,2400.0,4500.0,9600.0,0.0,64560.0,600.0,5.0,13440.0,600.0,0.0,1720.0,0.0,97425.0,32865.0,2016,155.80722
30041060210043.0,0.0,18271.5,13597.920000000002,0.0,143040.0,12500.0,120818.38000000002,31440.0,0.0,1080.0,1240.0,19200.0,361187.8,218147.8,2016,155.80722
30041060210053.0,0.0,13609.45,4800.0,4894.3,111840.0,1150.0,750.0,16470.0,2500.0,113796.0,370.0,0.0,270179.75,158339.75,2016,155.80722
30041060210059.0,0.0,16226.550000000001,9065.28,18927.2,70800.0,1416.45,100.0,47885.8,1200.0,5500.0,580.0,28800.0,200501.28,129701.28,2016,155.80722
30041060210064.0,0.0,12698.7,9600.0,47501.5,142080.0,2832.9,0.0,40873.2,0.0,13200.0,560.0,5665.8,275012.1,132932.09999999998,2016,155.80722
30041071010001.0,0.0,840.0,0.0,0.0,63840.0,550.0,100.0,7380.0,0.0,0.0,0.0,0.0,72710.0,8870.0,2016,234.42424
30041071010008.0,7200.0,4132.900000000001,0.0,8793.65,32640.0,75.0,170.0,19371.6,0.0,0.0,1065.0,8160.0,81608.15,48968.149999999994,2016,234.42424
30041071010024.0,0.0,20081.6,22663.2,7113.6,129600.0,0.0,80.0,39312.4,7400.0,6000.0,730.0,38400.0,271380.8,141780.8,2016,234.42424
30041071010031.0,23040.0,9267.25,22757.4,36878.61,22080.0,0.0,33640.5,31277.4,44160.0,5280.0,2065.0,6720.0,237166.16,215086.16,2016,234.42424
30041071010046.0,4800.0,22771.050000000003,23905.8,0.0,18240.0,5060.75,1496.45,65111.350000000006,25786.55,2400.0,2985.0,38400.0,210956.95,192716.95,2016,234.42424
30041071010054.0,0.0,6900.0,0.0,33779.4,277920.0,0.0,0.0,43271.6,3360.0,6000.0,320.0,0.0,371551.0,93631.0,2016,234.42424
30041071010061.0,0.0,6750.0,0.0,22890.0,214560.0,900.0,0.0,40043.2,500.0,1800.0,920.0,9600.0,297963.2,83403.20000000001,2016,234.42424
30041071010077.0,0.0,11931.6,8640.0,4350.0,91680.0,350.0,82546.95000000001,19731.6,0.0,1200.0,0.0,12000.0,232430.15000000002,140750.15000000002,2016,234.42424
30041071010084.0,0.0,7080.0,8640.0,0.0,146640.0,100.0,0.0,25491.6,0.0,2400.0,315.0,0.0,190666.6,44026.600000000006,2016,234.42424
30041071010099.0,3360.0,2275.0,0.0,0.0,78240.0,870.0,0.0,3810.0,2720.0,3240.0,0.0,7200.0,101715.0,23475.0,2016,234.42424
30041091310019.0,23040.0,24700.0,4800.0,58482.9,304320.0,22375.0,20.0,22780.0,1000.0,14180.0,3705.0,38400.0,517802.9,213482.90000000002,2016,422.85324
30041091310032.0,0.0,16900.0,9120.0,6254.3,227280.0,160.0,66801.0,18250.0,5000.0,12100.0,1585.0,14400.0,377850.3,150570.3,2016,422.85324
30041091310045.0,36480.0,77344.0,187442.40000000002,24177.2,457783.2,250.0,21036.31,171785.1,944.3000000000001,49600.0,0.0,124800.0,1151642.51,693859.31,2016,422.85324
30041091310072.0,14400.0,10575.150000000001,4560.0,71150.0,473383.2,143145.0,732845.25,83868.32,45376.4,34890.0,3035.0,34560.0,1651788.3199999998,1178405.1199999999,2016,422.85324
30041091310085.0,0.0,2266.45,28800.0,0.0,127440.0,1125.0,20.0,28410.0,21777.2,13200.0,0.0,34560.0,257598.65000000002,130158.65000000002,2016,422.85324
30041091310112.0,0.0,3402.15,14400.0,11177.2,94560.0,944.3000000000001,104993.00000000001,28240.0,0.0,1200.0,420.0,0.0,259336.65,164776.65,2016,422.85324
