id_n,WT2016,WT2017,WT2018,WT2019,WT2020,WT2021,WT2022,WT2023,WT2024,WT2025,WT2026,WT2027,WT2028,WT2029,WT2030
30045683010111.0,218.66696,218.66696,218.66696,218.66696,218.66696,218.66696,218.66696,218.66696,218.66696,218.66696,218.66696,218.66696,218.66696,218.66696,218.66696
30045692210009.0,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644
30045692210030.0,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644
30045692210040.0,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644
30045692210060.0,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644
30045692210071.0,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644
30045692210081.0,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644
30045692210101.0,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644
30045692210111.0,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644
30045692210132.0,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644
30045692210142.0,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644,252.44644
30045710210023.0,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096
30045710210037.0,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096
30045710210050.0,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096
30045710210077.0,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096
30045710210090.0,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096
30045710210116.0,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096
30045710210130.0,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096
30045710210143.0,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096
30045710210170.0,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096
30045710210183.0,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096,283.58096
30045712010020.0,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949
30045712010030.0,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949
30045712010041.0,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949
30045712010062.0,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949
30045712010072.0,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949
30045712010093.0,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949
30045712010104.0,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949
30045712010114.0,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949
30045712010135.0,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949
30045712010146.0,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949,240.51949
30045721310006.0,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373
30045721310013.0,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373
30045721310020.0,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373
30045721310034.0,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373
30045721310041.0,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373
30045721310055.0,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373
30045721310062.0,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373
30045721310069.0,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373
30045721310083.0,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373
30045721310090.0,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373,205.44373
30045731010002.0,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357
30045731010022.0,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357
30045731010032.0,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357
30045731010042.0,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357
30045731010061.0,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357
30045731010071.0,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357
30045731010091.0,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357
30045731010101.0,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357
30045731010111.0,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357
30045731010130.0,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357,292.34357
30045740610001.0,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014
30045740610028.0,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014
30045740610042.0,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014
30045740610069.0,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014
30045740610083.0,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014
30045740610097.0,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014
30045740610124.0,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014
30045740610138.0,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014
30045740610165.0,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014
30045740610179.0,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014,444.14014
30045752110004.0,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748
30045752110019.0,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748
30045752110048.0,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748
30045752110063.0,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748
30045752110078.0,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748
30045752110108.0,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748
30045752110123.0,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748
30045752110153.0,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748
30045752110168.0,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748
30045752110183.0,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748,433.94748
30045754010008.0,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679
30045754010019.0,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679
30045754010040.0,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679
30045754010041.0,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679
30045754010051.0,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679
30045754010073.0,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679
30045754010095.0,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679
30045754010116.0,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679
30045754010127.0,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679
30045754010149.0,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679,214.09679
30045780310001.0,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093
30045780310025.0,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093
30045780310037.0,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093
30045780310061.0,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093
30045780310073.0,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093
30045780310085.0,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093
30045780310109.0,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093
30045780310120.0,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093
30045780310144.0,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093
30045780310156.0,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093,249.31093
30045800910016.0,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992
30045800910029.0,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992
30045800910056.0,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992
30045800910069.0,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992
30045800910083.0,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992
30045800910110.0,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992
30045800910123.0,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992
30045800910150.0,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992
30045800910163.0,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992
30045800910177.0,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992,236.46992
30046010210001.0,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533
30046010210011.0,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533
30046010210020.0,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533
30046010210040.0,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533
30046010210049.0,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533
30046010210068.0,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533
30046010210078.0,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533
30046010210087.0,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533
30046010210107.0,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533
30046010210116.0,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533,183.4533
30046030310002.0,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298
30046030310011.0,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298
30046030310030.0,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298
30046030310040.0,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298
30046030310059.0,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298
30046030310068.0,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298
30046030310078.0,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298
30046030310097.0,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298
30046030310106.0,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298
30046030310125.0,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298,153.8298
30046050710017.0,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768
30046050710026.0,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768
30046050710036.0,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768
30046050710054.0,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768
30046050710063.0,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768
30046050710082.0,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768
30046050710091.0,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768
30046050710100.0,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768
30046050710118.0,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768
30046050710128.0,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768,273.27768
30046070710020.0,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687
30046070710030.0,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687
30046070710041.0,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687
30046070710062.0,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687
30046070710072.0,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687
30046070710093.0,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687
30046070710104.0,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687
30046070710114.0,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687
30046070710135.0,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687
30046070710146.0,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687,414.1687
30046100210011.0,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034
30046100210035.0,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034
30046100210046.0,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034
30046100210070.0,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034
30046100210082.0,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034
30046100210094.0,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034
30046100210118.0,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034
30046100210129.0,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034
30046100210153.0,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034
30046100210165.0,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034,255.02034
30046510110005.0,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727
30046510110010.0,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727
30046510110021.0,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727
30046510110027.0,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727
30046510110032.0,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727
30046510110043.0,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727
30046510110049.0,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727
30046510110060.0,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727
30046510110065.0,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727
30046510110071.0,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727,82.42727
30046520510015.0,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529
30046520510027.0,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529
30046520510049.0,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529
30046520510060.0,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529
30046520510072.0,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529
30046520510094.0,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529,225.51529
